province,district,locality,jurisdiction,stationName,centerName,stationAddress,latitude,longitude
전북특별자치도,완주군,고산면,완주소방서,완주소방서,고산119안전센터,전북특별자치도 완주군 고산면 고산로 49,,
전북특별자치도,완주군,구이면,완주소방서,완주소방서,구이119안전센터,전북특별자치도 완주군 구이면 구이로 1475-5,,
전북특별자치도,완주군,삼례읍,완주소방서,완주소방서,봉동119안전센터,전북특별자치도 완주군 삼례읍 삼봉로 518,,
전북특별자치도,완주군,삼례읍,완주소방서,완주소방서,삼례119안전센터,전북특별자치도 완주군 삼례읍 삼례역로 27,,
전북특별자치도,완주군,이서면,완주소방서,완주소방서,혁신119안전센터,전북특별자치도 완주군 이서면 지사제2로 12,,
전북특별자치도,익산시,,익산소방서,익산소방서,공단119안전센터,전북특별자치도 익산시 선화로 429,,
전북특별자치도,익산시,금마면,익산소방서,익산소방서,금마119안전센터,전북특별자치도 익산시 금마면 미륵사지로 130,,
전북특별자치도,익산시,,익산소방서,익산소방서,모현119안전센터,전북특별자치도 익산시 배산로 181,,
전북특별자치도,익산시,,익산소방서,익산소방서,신동119안전센터,전북특별자치도 익산시 인북로 397,,
전북특별자치도,익산시,,익산소방서,익산소방서,인화119안전센터,전북특별자치도 익산시 목천로 301,,
전북특별자치도,익산시,,익산소방서,익산소방서,팔봉119안전센터,전북특별자치도 익산시 무왕로 1338,,
전북특별자치도,익산시,함열읍,익산소방서,익산소방서,함열119안전센터,전북특별자치도 익산시 함열읍 함열중앙로 133,,
전북특별자치도,임실군,임실읍,임실소방서,임실소방서,임실119안전센터,전북특별자치도 임실군 임실읍 감천로 33,,
전북특별자치도,장수군,장계면,장수소방서,장수소방서,장계119안전센터,전북특별자치도 장수군 장계면 육십령로 136,,
전북특별자치도,장수군,장수읍,장수소방서,장수소방서,장수119안전센터,전북특별자치도 장수군 장수읍 호비로 42,,
전북특별자치도,전주시,,전주덕진소방서,전주덕진소방서,금암119안전센터,전북특별자치도 전주시 덕진구 백제대로 611,,
전북특별자치도,전주시,,전주덕진소방서,전주덕진소방서,아중119안전센터,전북특별자치도 전주시 덕진구 진버들4길 16,,
전북특별자치도,전주시,,전주덕진소방서,전주덕진소방서,전미119안전센터,전북특별자치도 전주시 덕진구 과학로 144,,
전북특별자치도,전주시,,전주덕진소방서,전주덕진소방서,팔복119안전센터,전북특별자치도 전주시 덕진구 온고을로 430,,
전북특별자치도,전주시,,전주덕진소방서,전주덕진소방서,조촌119안전센터,전북특별자치도 전주시 덕진구 기린대로 910,,
전북특별자치도,전주시,,전주완산소방서,전주완산소방서,교동119안전센터,전북특별자치도 전주시 완산구 경기전길 183,,
전북특별자치도,전주시,,전주완산소방서,전주완산소방서,서부119안전센터,전북특별자치도 전주시 완산구 우전로 228,,
전북특별자치도,전주시,,전주완산소방서,전주완산소방서,서신119안전센터,전북특별자치도 전주시 완산구 전룡로 138,,
전북특별자치도,전주시,,전주완산소방서,전주완산소방서,평화119안전센터,전북특별자치도 전주시 완산구 평화로 105,,
전북특별자치도,전주시,,전주완산소방서,전주완산소방서,효자119안전센터,전북특별자치도 전주시 완산구 거마평로 73,,
전북특별자치도,정읍시,,정읍소방서,정읍소방서,시기119안전센터,전북특별자치도 정읍시 정읍남로 1421,,
전북특별자치도,정읍시,신태인읍,정읍소방서,정읍소방서,신태인119안전센터,전북특별자치도 정읍시 신태인읍 정신로 1241,,
전북특별자치도,정읍시,영원면,정읍소방서,정읍소방서,영원119안전센터,전북특별자치도 정읍시 영원면 영원로 1048,,
전북특별자치도,정읍시,칠보면,정읍소방서,정읍소방서,칠보119안전센터,전북특별자치도 정읍시 칠보면 태산로 2165,,
전북특별자치도,정읍시,,정읍소방서,정읍소방서,하북119안전센터,전북특별자치도 정읍시 서부산업도로 507-5,,
전북특별자치도,진안군,마령면,진안소방서,진안소방서,마령119안전센터,전북특별자치도 진안군 마령면 임진로 2077-24,,
전북특별자치도,진안군,진안읍,진안소방서,진안소방서,진안119안전센터,전북특별자치도 진안군 진안읍 쇠징계로 9,,
전라남도,강진군,군동면,강진소방서,강진소방서,강진119안전센터,전라남도 강진군 군동면 중앙로 223,,
전라남도,강진군,성전면,강진소방서,강진소방서,성전119안전센터,전라남도 강진군 성전면 강진산단로1길 23,,
전라남도,고흥군,풍양면,고흥소방서,고흥소방서,고흥119안전센터,전라남도 고흥군 풍양면 고흥로 1330,,
전라남도,고흥군,과역면,고흥소방서,고흥소방서,과역119안전센터,전라남도 고흥군 과역면 과역로 974,,
전라남도,고흥군,봉래면,고흥소방서,고흥소방서,나로119안전센터,전라남도 고흥군 봉래면 나로도항길 13,,
전라남도,고흥군,도양읍,고흥소방서,고흥소방서,도양119안전센터,전라남도 고흥군 도양읍 녹동신항5길 4,,
전라남도,곡성군,곡성읍,곡성소방서,곡성소방서,곡성119안전센터,전라남도 곡성군 곡성읍 학교로 7,,
전라남도,곡성군,옥과면,곡성소방서,곡성소방서,옥과119안전센터,전라남도 곡성군 옥과면 리문6길 29,,
전라남도,광양시,광양읍,광양소방서,광양소방서,광양119안전센터,전라남도 광양시 광양읍 서변천로 175,,
전라남도,광양시,광영동,광양소방서,광양소방서,광영119안전센터,전라남도 광양시 금영로 87(광영동),,
전라남도,광양시,금호동,광양소방서,광양소방서,금호119안전센터,전라남도 광양시 희망길 12-12(금호동),,
전라남도,광양시,,광양소방서,광양소방서,중마119안전센터,전라남도 광양시 중마중앙로 109,,
전라남도,구례군,구례읍,구례소방서,구례소방서,구례119안전센터,전라남도 구례군 구례읍 양정4길 37,,
전라남도,나주시,,나주소방서,나주소방서,경현119안전센터,전라남도 나주시 예향로 4201,,
전라남도,나주시,남평읍,나주소방서,나주소방서,남평119안전센터,전라남도 나주시 남평읍 지석로 106,,
전라남도,나주시,,나주소방서,나주소방서,빛가람119안전센터,전라남도 나주시 그린로 296,,
전라남도,나주시,,나주소방서,나주소방서,이창119안전센터,전라남도 나주시 이창택지길 6-13,,
전라남도,담양군,고서면,담양소방서,담양소방서,고서119안전센터,전라남도 고서면 창평헌로 398,,
전라남도,담양군,담양읍,담양소방서,담양소방서,담양119안전센터,전라남도 담양군 담양읍 추성로 1232,,
전라남도,목포시,,목포소방서,목포소방서,경동119안전센터,전라남도  목포시 유동로 42번길 1,,
전라남도,목포시,,목포소방서,목포소방서,삼학119안전센터,전라남도 목포시 삼학로 218,,
전라남도,목포시,,목포소방서,목포소방서,연산119안전센터,전라남도 목포시 산정공단로 64,,
전라남도,목포시,,목포소방서,목포소방서,하당119안전센터,전라남도 목포시 삼향천로 110,,
전라남도,목포시,,목포소방서,목포소방서,호남119안전센터,전라남도  목포시 영산로 165,,
전라남도,무안군,삼향읍,무안소방서,무안소방서,남악119안전센터,전라남도 무안군 삼향읍 남악5로72번길81-18,,
전라남도,무안군,무안읍,무안소방서,무안소방서,무안119안전센터,전라남도 무안군 무안읍 공항로 133,,
전라남도,무안군,일로읍,무안소방서,무안소방서,일로119안전센터,전라남도 무안군 일로읍 삼일로 493-1,,
전라남도,무안군,청계면,무안소방서,무안소방서,청계119안전센터,전라남도 무안군 청계면 백려동2길 14-13,,
전라남도,무안군,해제면,무안소방서,무안소방서,해제119안전센터,전라남도 무안군 해제면 현해로 1621,,
전라남도,보성군,벌교읍,보성소방서,보성소방서,벌교119안전센터,전라남도 보성군 벌교읍 녹색로 5247,,
전라남도,보성군,보성읍,보성소방서,보성소방서,보성119안전센터,전라남도 보성군 보성읍 송재로 235,,
전라남도,보성군,벌교읍,보성소방서,보성소방서,홍교119안전센터,전라남도 보성군 벌교읍 홍암로 116-4,,
전라남도,순천시,서면,순천소방서,순천소방서,서면119안전센터,전라남도 순천시 서면 삼산로 281,,
전라남도,순천시,승주읍,순천소방서,순천소방서,승주119안전센터,전라남도 순천시 승주읍 승평길 19-17,,
전라남도,순천시,해룡면,순천소방서,순천소방서,신대119안전센터,전라남도 순천시 해룡면 매안로142,,
전라남도,순천시,,순천소방서,순천소방서,연향119안전센터,전라남도 순천시 연향1로 26,,
전라남도,순천시,,순천소방서,순천소방서,왕조119안전센터,전라남도 순천시 기적의도서관1길 30,,
전라남도,순천시,,순천소방서,순천소방서,저전119안전센터,전라남도 순천시 중앙로 19,,
전라남도,순천시,해룡면,순천소방서,순천소방서,해룡119안전센터,전라남도 순천시 해룡면 율촌산단5로 17,,
전라남도,신안군,암태면,신안소방서,신안소방서,신안119안전센터,전라남도 신안군 암태면 승봉로 17,,
전라남도,신안군,지도읍,신안소방서,신안소방서,지도119안전센터,전라남도 신안군 지도읍 해제지도로 1304,,
전라남도,여수시,돌산읍,여수소방서,여수소방서,돌산119안전센터,전라남도 여수시 돌산읍 강남로 34,,
전라남도,여수시,남산동,여수소방서,여수소방서,봉산119안전센터,전라남도 여수시 어항단지로 222-5(남산동),,
전라남도,여수시,소라면,여수소방서,여수소방서,소라119안전센터,전라남도 여수시 소라면 이순로 297,,
전라남도,여수시,문수동,여수소방서,여수소방서,여서119안전센터,전라남도 여수시 문수로 131(문수동),,
전라남도,여수시,연등동,여수소방서,여수소방서,연등119안전센터,전라남도 여수시 좌수영로 162(연등동),,
전라남도,여수시,평여동,여수소방서,여수소방서,평여119안전센터,전라남도 여수시 여수산단로 321(평여동),,
전라남도,여수시,,여수소방서,여수소방서,학동119안전센터,전라남도 여수시 망마로 20,,
전라남도,영광군,영광읍,영광소방서,영광소방서,영광119안전센터,전라남도 영광군 영광읍 함영로 3508,,
전라남도,영광군,홍농읍,영광소방서,영광소방서,홍농119안전센터,전라남도 영광군 홍농읍 홍농로 543,,
전라남도,영암군,삼호읍,영암소방서,영암소방서,삼호119안전센터,전라남도 영암군 삼호읍 나불로 192,,
전라남도,영암군,신북면,영암소방서,영암소방서,신북119안전센터,전라남도 영암군 신북면 아이랑로 52,,
전라남도,영암군,영암읍,영암소방서,영암소방서,영암119안전센터,전라남도 영암군 영암읍 월출로 46,,
전라남도,완도군,고금면,완도소방서,완도소방서,고금119안전센터,전라남도 완도군 고금면 고금동로 266,,
전라남도,완도군,,완도소방서,완도소방서,완도119안전센터,전라남도 완도군 농공단지길 7,,
전라남도,장성군,삼계면,장성소방서,장성소방서,삼계119안전센터,전라남도 장성군 삼계면 영장로 1632,,
전라남도,장성군,장성읍,장성소방서,장성소방서,장성119안전센터,전라남도 장성군 장성읍 단풍로 204,,
전라남도,장흥군,장흥읍,장흥소방서,장흥소방서,장흥119안전센터,전라남도 장흥군 장흥읍 북부로 138,,
전라남도,장흥군,관산읍,장흥소방서,장흥소방서,정남진119안전센터,전라남도 장흥군 관산읍 관산우회로 103,,
전라남도,진도군,임회면,진도소방서,진도소방서,임회119안전센터,전라남도 진도군 임회면 십일시장길 34,,
전라남도,진도군,진도읍,진도소방서,진도소방서,진도119안전센터,전라남도 진도군 진도읍 진도대로 6935,,
전라남도,함평군,나산면,함평소방서,함평소방서,나산119안전센터,전라남도 함평군 나산면 함장로 2786,,
전라남도,함평군,대동면,함평소방서,함평소방서,함평119안전센터,전라남도 함평군 대동면 학동로 386,,
전라남도,해남군,송지면,해남소방서,해남소방서,땅끝119안전센터,전라남도 해남군 송지면 미야길 237-3,,
전라남도,해남군,해남읍,해남소방서,해남소방서,해남119안전센터,전라남도 해남군 해남읍 교육청길 82,,
전라남도,화순군,능주면,화순소방서,화순소방서,능주119안전센터,전라남도 화순군 능주면 지석로 1428,,
전라남도,화순군,동복면,화순소방서,화순소방서,동복119안전센터,전라남도 화순군 동복면 천변길 7,,
전라남도,화순군,화순읍,화순소방서,화순소방서,화순119안전센터,전라남도 화순군 화순읍 학포로 2750,,
경상북도,경산시,압량읍,경산소방서,경산소방서,압량119안전센터,경상북도 경산시 압량읍 김유신로 12,,
경상북도,경산시,자인면,경산소방서,경산소방서,자인119안전센터,경상북도 경산시 자인면 금학로 25-11,,
경상북도,경산시,,경산소방서,경산소방서,중산119안전센터,경상북도 경산시 펜타힐즈4로 1,,
경상북도,경산시,,경산소방서,경산소방서,중앙119안전센터,경상북도 경산시 장산로 143,,
경상북도,경산시,진량읍,경산소방서,경산소방서,진량119안전센터,경상북도 경산시 진량읍 공단2로 72,,
경상북도,경산시,하양읍,경산소방서,경산소방서,하양119안전센터,경상북도 경산시 하양읍 대경로 793,,
경상북도,경주시,감포읍,경주소방서,경주소방서,감포119안전센터,경상북도 경주시 감포읍 동해안로 2153,,
경상북도,경주시,건천읍,경주소방서,경주소방서,건천119안전센터,경상북도 경주시 건천읍 내서로 1065,,
경상북도,경주시,,경주소방서,경주소방서,동부119안전센터,경상북도 경주시 중앙로 59,,
경상북도,경주시,,경주소방서,경주소방서,보문119안전센터,경상북도 경주시 경감로 587-8,,
경상북도,경주시,,경주소방서,경주소방서,불국사119안전센터,경상북도 경주시 불국신택지4길 4,,
경상북도,경주시,안강읍,경주소방서,경주소방서,안강119안전센터,경상북도 경주시 안강읍 안강중앙로 146,,
경상북도,경주시,외동읍,경주소방서,경주소방서,외동119안전센터,경상북도 경주시 외동읍 입실로1길 78-15,,
경상북도,경주시,,경주소방서,경주소방서,용황119안전센터,경상북도 경주시 공단로 25,,
경상북도,경주시,,경주소방서,경주소방서,황오119안전센터,경상북도 경주시 알천남로 276,,
경상북도,고령군,다산면,고령소방서,고령소방서,다산119안전센터,경상북도 고령군 다산면 다산로 506,,
경상북도,고령군,대가야읍,고령소방서,고령소방서,대가야119안전센터,경상북도 고령군 대가야읍 벽화길 18,,
경상북도,구미시,고아읍,구미소방서,구미소방서,고아119안전센터,경상북도 구미시 고아읍 선산대로 821,,
경상북도,구미시,,구미소방서,구미소방서,공단119안전센터,경상북도 구미소방서 수출대로112,,
경상북도,구미시,,구미소방서,구미소방서,봉곡119안전센터,경상북도 구미시 봉곡동로 48,,
경상북도,구미시,,구미소방서,구미소방서,상림119안전센터,경상북도 구미시 상림로 45,,
경상북도,구미시,선산읍,구미소방서,구미소방서,선산119안전센터,경상북도 구미시 선산읍 선산대로 1400-13,,
경상북도,구미시,,구미소방서,구미소방서,송정119안전센터,경상북도 구미시 백산로 207,,
경상북도,구미시,산동읍,구미소방서,구미소방서,옥계119안전센터,경상북도 구미시 산동읍 산호대로41길 4,,
경상북도,구미시,,구미소방서,구미소방서,원평119안전센터,경상북도 구미시 산업로 174,,
경상북도,구미시,,구미소방서,구미소방서,인동119안전센터,경상북도 구미시 이계북로 147,,
경상북도,구미시,해평면,구미소방서,구미소방서,해평119안전센터,경상북도 구미시 해평면 강동로 1663,,
경상북도,김천시,,김천소방서,김천소방서,다수119안전센터,경상북도 김천시 영남대로 1246,,
경상북도,김천시,,김천소방서,김천소방서,대광119안전센터,경상북도 김천시 공단로 152-36,,
경상북도,김천시,아포읍,김천소방서,김천소방서,아포119안전센터,경상북도 김천시 아포읍 아포공단길 45,,
경상북도,김천시,,김천소방서,김천소방서,양금119안전센터,경상북도 김천시 강변로 219,,
경상북도,김천시,,김천소방서,김천소방서,율곡119안전센터,경상북도 김천시 혁신7로 46,,
경상북도,김천시,지례면,김천소방서,김천소방서,지례119안전센터,경상북도 김천시 지례면 장터길 115,,
경상북도,문경시,가은읍,문경소방서,문경소방서,가은119안전센터,경상북도 문경시 가은읍 가은로 126,,
경상북도,문경시,,문경소방서,문경소방서,모전119안전센터,경상북도 문경시 모전로 173,,
경상북도,문경시,문경읍,문경소방서,문경소방서,문경119안전센터,경상북도 문경시 문경읍 새재로 501,,
경상북도,문경시,,문경소방서,문경소방서,산북119안전센터,경상북도 문경시 강동로 57,,
경상북도,문경시,,문경소방서,문경소방서,점촌119안전센터,경상북도 문경시 중앙로 305,,
경상북도,봉화군,명호면,봉화소방서,봉화소방서,명호119안전센터,경상북도 봉화군 명호면 도천길 18-46,,
경상북도,봉화군,봉화읍,봉화소방서,봉화소방서,봉화119안전센터,경상북도 봉화군 봉화읍 내성천3길 152,,
경상북도,봉화군,춘양면,봉화소방서,봉화소방서,춘양119안전센터,경상북도 봉화군 춘양면 소천로 22,,
경상북도,상주시,,상주소방서,상주소방서,낙동119안전센터,경상북도 상주시 낙운로 3,,
경상북도,상주시,,상주소방서,상주소방서,만산119안전센터,경상북도 상주시 경상대로 3203-11,,
경상북도,상주시,청리면,상주소방서,상주소방서,청리119안전센터,경상북도 상주시 청리면 마공공단로152,,
경상북도,상주시,함창읍,상주소방서,상주소방서,함창119안전센터,경상북도 상주시 함창읍 가야로46-1,,
경상북도,상주시,화서면,상주소방서,상주소방서,화서119안전센터,경상북도 상주시 화서면 상현무동길5,,
경상북도,성주군,가천면,성주소방서,성주소방서,가천119안전센터,경상북도 성주군 가천면 가천로 3,,
경상북도,성주군,선남면,성주소방서,성주소방서,선남119안전센터,경상북도 성주군 선남면 도성3길 39-17,,
경상북도,성주군,성주읍,성주소방서,성주소방서,성주119안전센터,경상북도 성주군 성주읍 주산로 193,,
경상북도,안동시,도산면,안동소방서,안동소방서,도산119안전센터,경상북도 안동시 도산면 퇴계로 2171,,
경상북도,안동시,,안동소방서,안동소방서,법흥119안전센터,경상북도 안동시 육사로 301,,
경상북도,안동시,,안동소방서,안동소방서,옥동119안전센터,경상북도 안동시 광명로85,,
경상북도,안동시,,안동소방서,안동소방서,용상119안전센터,경상북도 안동시 마들6길 27,,
경상북도,안동시,풍산읍,안동소방서,안동소방서,풍산119안전센터,경상북도 안동시 풍산읍 풍산태사로 1162,,
경상북도,영덕군,강구면,영덕소방서,영덕소방서,강구119안전센터,경상북도 영덕군 강구면 강산로 38,,
경상북도,영덕군,영덕읍,영덕소방서,영덕소방서,영덕119안전센터,경상북도 영덕군 영덕읍 경동로 8401,,
경상북도,영덕군,영해면,영덕소방서,영덕소방서,영해119안전센터,경상북도 영덕군 영해면 창수영해로 481,,
경상북도,영양군,영양읍,영양소방서,영양소방서,영양119안전센터,경상북도 영양군 영양읍 영양창수로 188,,
경상북도,영양군,입암면,영양소방서,영양소방서,입암119안전센터,경상북도 영양군 입암면 입암로 153,,
경상북도,영주시,,영주소방서,영주소방서,가흥119안전센터,경상북도 영주시 선비로 181,,
경상북도,영주시,문수면,영주소방서,영주소방서,문수119안전센터,경상북도 영주시 문수면 적서로 448번길 17,,
경상북도,영주시,풍기읍,영주소방서,영주소방서,풍기119안전센터,경상북도 영주시 풍기읍 기주로 159,,
경상북도,영천시,금호읍,영천소방서,영천소방서,금호119안전센터,경상북도 영천시 금호읍 오계공단길 5,,
경상북도,영천시,,영천소방서,영천소방서,남부119안전센터,경상북도 영천시 한방로 176,,
경상북도,영천시,,영천소방서,영천소방서,동부119안전센터,경상북도 영천시 호국로 187,,
경상북도,영천시,신녕면,영천소방서,영천소방서,신녕119안전센터,경상북도 영천시 신녕면 어릿골길 11,,
경상북도,예천군,호명면,예천소방서,예천소방서,도청119안전센터,경상북도 예천군 호명면 도청대로 19,,
경상북도,예천군,예천읍,예천소방서,예천소방서,예천119안전센터,경상북도 예천군 예천읍 양궁로 61-12,,
경상북도,예천군,용문면,예천소방서,예천소방서,용문119안전센터,경상북도 예천군 용문면 용문경천로 1219,,
경상북도,예천군,지보면,예천소방서,예천소방서,지보119안전센터,경상북도 예천군 지보면 지보로 247,,
경상북도,울진군,북면,울진소방서,울진소방서,북면119안전센터,경상북도 울진군 북면 장터길 69,,
경상북도,울진군,온정면,울진소방서,울진소방서,온정119안전센터,경상북도 울진군 온정면 백암온천로 1315,,
경상북도,울진군,울진읍,울진소방서,울진소방서,울진119안전센터,경상북도 울진군 울진읍 울진북로 508,,
경상북도,울진군,죽변면,울진소방서,울진소방서,죽변119안전센터,경상북도 울진군 죽변면 하죽로 1841,,
경상북도,울진군,후포면,울진소방서,울진소방서,후포119안전센터,경상북도 울진군 후포면 실배길 28-1,,
경상북도,의성군,봉양면,의성소방서,의성소방서,봉양119안전센터,경상북도 의성군 봉양면 경북대로 4741,,
경상북도,의성군,안계면,의성소방서,의성소방서,안계119안전센터,경상북도 의성군 안계면 안계길 100,,
경상북도,의성군,의성읍,의성소방서,의성소방서,의성119안전센터,경상북도 의성군 의성읍 홍술로 187,,
경상북도,청도군,금천면,청도소방서,청도소방서,금천119안전센터,경상북도 청도군 금천면 청려로 4363,,
경상북도,청도군,청도읍,청도소방서,청도소방서,청도119안전센터,경상북도 청도군 청도읍 중앙로 192-34,,
경상북도,청도군,풍각면,청도소방서,청도소방서,풍각119안전센터,경상북도 청도군 풍각면 송서로 64,,
경상북도,청송군,진보면,청송소방서,청송소방서,진보119안전센터,경상북도 청송군 진보면 청송로 6346,,
경상북도,청송군,청송읍,청송소방서,청송소방서,청송119안전센터,경상북도 청송군 청송읍 굿바들길 19,,
경상북도,칠곡군,가산면,칠곡소방서,칠곡소방서,가산119안전센터,경상북도 칠곡군 가산면 다부원1길 57,,
경상북도,칠곡군,기산면,칠곡소방서,칠곡소방서,기산119안전센터,경상북도 칠곡군 기산면 칠곡대로 1216,,
경상북도,칠곡군,동명면,칠곡소방서,칠곡소방서,동명119안전센터,경상북도 칠곡군 동명면 한티로 216,,
경상북도,칠곡군,북삼읍,칠곡소방서,칠곡소방서,북삼119안전센터,경상북도 칠곡군 북삼읍 안산2길 46,,
경상북도,칠곡군,석적읍,칠곡소방서,칠곡소방서,석적119안전센터,경상북도 칠곡군 석적읍 유학로 140,,
경상북도,칠곡군,왜관읍,칠곡소방서,칠곡소방서,왜관119안전센터,경상북도 칠곡군 왜관읍 공단로 194,,
경상북도,칠곡군,지천면,칠곡소방서,칠곡소방서,지천119안전센터,경상북도 칠곡군 지천면 신동로 85,,
경상북도,포항시,구룡포읍,포항남부소방서,포항남부소방서,구룡포119안전센터,경상북도 포항시 남구 구룡포읍 호미로 265,,
경상북도,포항시,연일읍,포항남부소방서,포항남부소방서,연일119안전센터,경상북도 포항시 남구 연일읍 철강로 10,,
경상북도,포항시,오천읍,포항남부소방서,포항남부소방서,오천119안전센터,경상북도 포항시 남구 오천읍 해병로 369,,
경상북도,울릉군,울릉읍,포항남부소방서,포항남부소방서,울릉119안전센터,경상북도 울릉군 울릉읍 울릉순환로 415,,
경상북도,포항시,,포항남부소방서,포항남부소방서,일월119안전센터,경상북도 포항시 남구 동해안로 5890,,
경상북도,포항시,,포항남부소방서,포항남부소방서,제철119안전센터,경상북도 포항시 남구 철강로 360,,
경상북도,포항시,,포항남부소방서,포항남부소방서,해도119안전센터,경상북도 포항시 남구 중앙로 118,,
경상북도,포항시,,포항남부소방서,포항남부소방서,효자119안전센터,경상북도 포항시 남구 지곡로212번길 45,,
경상북도,포항시,기계면,포항북부소방서,포항북부소방서,기계119안전센터,경상북도 포항시 북구 기계면 기계로 371,,
경상북도,포항시,,포항북부소방서,포항북부소방서,덕산119안전센터,경상북도 포항시 북구 중앙로 332,,
경상북도,포항시,,포항북부소방서,포항북부소방서,두호119안전센터,경상북도 포항시 북구 삼호로 505,,
경상북도,포항시,,포항북부소방서,포항북부소방서,장량119안전센터,경상북도 포항시 북구 법원로 158,,
경상북도,포항시,청하면,포항북부소방서,포항북부소방서,청하119안전센터,경상북도 포항시 북구 청하면 청하로 267,,
경상북도,포항시,흥해읍,포항북부소방서,포항북부소방서,흥해119안전센터,경상북도 포항시 북구 흥해읍 중성로 67,,
경상남도,거제시,거제면,거제소방서,거제소방서,거제119안전센터,경상남도 거제시 거제면 거제남서로 3429,,
경상남도,거제시,남부면,거제소방서,거제소방서,남부119안전센터,경상남도 거제시 남부면 저구해안길16,,
경상남도,거제시,사등면,거제소방서,거제소방서,사등119안전센터,경상남도 거제시 사등면 덕호해안길 63,,
경상남도,거제시,,거제소방서,거제소방서,신현119안전센터,경상남도 거제시 계룡로 52,,
경상남도,거제시,연초면,거제소방서,거제소방서,연초119안전센터,경상남도 거제시 연초면 거제북로1,,
경상남도,거제시,,거제소방서,거제소방서,옥포119안전센터,경상남도 거제시 진목로 1,,
경상남도,거제시,,거제소방서,거제소방서,장승포119안전센터,경상남도 거제시 능포로 77,,
경상남도,거창군,가조면,거창소방서,거창소방서,가조119안전센터,경상남도 거창군 가조면 마상3길 32,,
경상남도,거창군,거창읍,거창소방서,거창소방서,대평119안전센터,경상남도 거창군 거창읍 거함대로 3324,,
경상남도,거창군,위천면,거창소방서,거창소방서,위천119안전센터,경상남도 거창군 위천면 원학길 321,,
경상남도,고성군,,고성소방서,고성소방서,거류119안전센터,경상남도 고성군 봉암1길 9,,
경상남도,고성군,,고성소방서,고성소방서,고성119안전센터,경상남도 고성군 남해안대로 2670,,
경상남도,고성군,,고성소방서,고성소방서,회화119안전센터,경상남도 고성군 영회로 2211,,
경상남도,김해시,,김해동부소방서,김해동부소방서,내외119안전센터,경상남도 김해시 내외로 77,,
경상남도,김해시,대동면,김해동부소방서,김해동부소방서,대동119안전센터,경상남도 김해시 대동면 동남로 41번길 19,,
경상남도,김해시,,김해동부소방서,김해동부소방서,동상119안전센터,경상남도 김해시 구지로 179,,
경상남도,김해시,,김해동부소방서,김해동부소방서,북부119안전센터,경상남도 김해시 해반천로 166,,
경상남도,김해시,,김해동부소방서,김해동부소방서,삼정119안전센터,경상남도 김해시 김해대로 2507,,
경상남도,김해시,상동면,김해동부소방서,김해동부소방서,상동119안전센터,경상남도 김해시 상동면 상동로 637,,
경상남도,김해시,생림면,김해동부소방서,김해동부소방서,생림119안전센터,경상남도 김해시 생림면 봉림로 106,,
경상남도,김해시,,김해서부소방서,김해서부소방서,율하119안전센터,경상남도 김해시 율하4로 112,,
경상남도,김해시,,김해서부소방서,김해서부소방서,장유119안전센터,경상남도 김해시 번화2로 12,,
경상남도,김해시,주촌면,김해서부소방서,김해서부소방서,주촌119안전센터,경상남도 김해시 주촌면 주선로 29,,
경상남도,김해시,진례면,김해서부소방서,김해서부소방서,진례119안전센터,경상남도 김해시 진례면 서부로 730,,
경상남도,김해시,진영읍,김해서부소방서,김해서부소방서,진영119안전센터,경상남도 김해시 진영읍 장등로 4,,
경상남도,김해시,한림면,김해서부소방서,김해서부소방서,한림119안전센터,경상남도 김해시 한림면 한림로 401번길 50,,
경상남도,남해군,남해읍,남해소방서,남해소방서,남해119안전센터,경상남도 남해군 남해읍 스포츠로 81,,
경상남도,남해군,,남해소방서,남해소방서,미조119안전센터,경상남도 남해군 미송로486번길 19,,
경상남도,남해군,삼동면,남해소방서,남해소방서,삼동119안전센터,경상남도 남해군 삼동면 동부대로 1795,,
경상남도,밀양시,,밀양소방서,밀양소방서,가곡119안전센터,경상남도 밀양시 용두로 5,,
경상남도,밀양시,,밀양소방서,밀양소방서,교동119안전센터,경상남도 밀양시 밀양대공원로 66,,
경상남도,밀양시,무안면,밀양소방서,밀양소방서,무안119안전센터,경상남도 밀양시 무안면 사명로 541,,
경상남도,밀양시,산외면,밀양소방서,밀양소방서,산동119안전센터,경상남도 밀양시 산외면 단산길 2,,
경상남도,밀양시,삼랑진읍,밀양소방서,밀양소방서,삼랑진119안전센터,경상남도 밀양시 삼랑진읍 삼랑진로 380,,
경상남도,밀양시,하남읍,밀양소방서,밀양소방서,하남119안전센터,경상남도 밀양시 하남읍 명례로 108,,
경상남도,사천시,곤양면,사천소방서,사천소방서,곤양119안전센터,경상남도 사천시 곤양면 곤북로 64,,
경상남도,사천시,사남면,사천소방서,사천소방서,사남119안전센터,경상남도 사천시 사남면 공단2로 53,,
경상남도,사천시,,사천소방서,사천소방서,사천119안전센터,경상남도 사천시 무산로 21,,
경상남도,사천시,,사천소방서,사천소방서,삼천포119안전센터,경상남도 사천시 동금로 51,,
경상남도,사천시,용현면,사천소방서,사천소방서,우주항공119안전센터,경상남도 사천시 용현면 용현4길46,,
경상남도,산청군,단성면,산청소방서,산청소방서,단성119안전센터,경상남도 산청군 단성면 사직단로 447-8,,
경상남도,산청군,산청읍,산청소방서,산청소방서,산청119안전센터,경상남도 산청군 산청읍 중앙로 76-7,,
